DATE,TIME,NB_ JUNCTIONS,NB_speed,NB_traffic_conditions,SB_JUNCTIONS,SB_speed,SB_traffic_conditions,DAYS
26/02/2022,18,J33 - J34,62,None,J34 - J33,62,None,Saturday
26/02/2022,18,J32 - J33,65,None,J33 - J32,64,None,Saturday
26/02/2022,18,J31 - J32,70,None,J32 - J31,68,None,Saturday
26/02/2022,18,J30 - J31,70,None,J31 - J30,69,None,Saturday
26/02/2022,18,J29A - J30,69,None,J30 - J29A,70,None,Saturday
26/02/2022,18,J29 - J29A,69,None,J29A - J29,70,None,Saturday
26/02/2022,18,J28 - J29,68,None,J29 - J28,69,None,Saturday
26/02/2022,18,J27 - J28,70,None,J28 - J27,70,None,Saturday
26/02/2022,18,J26 - J27,70,None,J27 - J26,68,None,Saturday
26/02/2022,18,J25 - J26,66,None,J26 - J25,66,None,Saturday
26/02/2022,18,J24A -J25,67,None,J25 - J24A,69,None,Saturday
26/02/2022,18,J24 - J24A,67,None,J24A - J24,66,None,Saturday
26/02/2022,18,J23A - J24,63,None,J24 - J23A,67,None,Saturday
26/02/2022,18,J23 - J23A,67,None,J23A - J23,68,None,Saturday
26/02/2022,18,J22 - J23,69,None,J23 - J22,68,None,Saturday
26/02/2022,18,J21A - J22,70,None,J22 - J21A,65,None,Saturday
26/02/2022,18,J21- J21A,64,None,J21A - J21,62,None,Saturday
26/02/2022,18,J20 - J21,63,None,J21 - J20,68,None,Saturday
26/02/2022,18,J19 - J20,61,None,J20 - J19,69,None,Saturday
26/02/2022,18,J18 - J19,65,None,J19 - J18,70,None,Saturday
26/02/2022,18,J17 - J18,69,None,J18 - J17,67,None,Saturday
26/02/2022,18,J16 - J17,67,None,J17 - J16,65,None,Saturday
26/02/2022,18,J15A - J16,54,None,J16 - J15A,56,None,Saturday
26/02/2022,18,J15 - J15A,50,None,J15A - J15,55,None,Saturday
26/02/2022,18,J14 - J15,57,None,J15 - J14,57,None,Saturday
26/02/2022,18,J13 - J14,59,None,J14 - J13,56,None,Saturday
26/02/2022,18,J12 - J13,63,None,J13 - J12,64,None,Saturday
26/02/2022,18,J11A -  J12,61,None,J12 - J11A,60,None,Saturday
26/02/2022,18,J11 - J11A,56,None,J11A - J11,58,None,Saturday
26/02/2022,18,J10 - J11,57,None,J11 - J10,61,None,Saturday
26/02/2022,18,J9 - J10,64,None,J10 - J9,68,None,Saturday
26/02/2022,18,J8 -J9,62,None,J9 - J8,65,None,Saturday
26/02/2022,18,J7 - J8,62,None,J8 - J7,61,None,Saturday
26/02/2022,18,J6A -  J7,65,None,J7 - J6A,64,None,Saturday
26/02/2022,18,J6 - J6A,66,None,J6A - J6,67,None,Saturday
26/02/2022,18,J5 - J6,65,None,J6 - J5,66,None,Saturday
26/02/2022,18,J4 - J5,70,None,J5 - J4,68,None,Saturday
26/02/2022,18,J2 - J4,70,None,J4 - J2,70,None,Saturday
26/02/2022,18,J1 - J2,67,None,J2 - J1,59,None,Saturday
26/02/2022,21,J47- J48,68,None,J48 - J47,70,None,Saturday
26/02/2022,21,J46 - J47,69,None,J47 - J46,70,None,Saturday
26/02/2022,21,J45 -J46,65,None,J46 - J45,67,None,Saturday
26/02/2022,21,J43|44 - J45,64,None,J45 - J43|44,63,None,Saturday
26/02/2022,21,J42 - J43|44,62,None,J43|44 - J42,69,None,Saturday
26/02/2022,21,J41 - J42,62,None,J42 - J41,65,None,Saturday
26/02/2022,21,J40 - J41,67,None,J41 - J40,68,None,Saturday
26/02/2022,21,J39- J40,70,None,J40 - J39,67,None,Saturday
26/02/2022,21,J38 - J39,70,None,J39 - J38,70,None,Saturday
26/02/2022,21,J37 - J38,70,None,J38 - J37,69,None,Saturday
26/02/2022,21,J36 - J37,70,None,J37 - J36,67,None,Saturday
26/02/2022,21,J35A - J36,70,None,J36 - J35A,65,None,Saturday
26/02/2022,21,J35 - J35A,58,None,J35A - J35,56,None,Saturday
26/02/2022,21,J34 - J35,29,Congestion,J35 - J34,61,None,Saturday
26/02/2022,21,J33 - J34,48,None,J34 - J33,63,None,Saturday
26/02/2022,21,J32 - J33,64,None,J33 - J32,61,None,Saturday
26/02/2022,21,J31 - J32,70,None,J32 - J31,67,None,Saturday
26/02/2022,21,J30 - J31,69,None,J31 - J30,70,None,Saturday
26/02/2022,21,J29A - J30,68,None,J30 - J29A,70,None,Saturday
26/02/2022,21,J29 - J29A,70,None,J29A - J29,70,None,Saturday
26/02/2022,21,J28 - J29,70,None,J29 - J28,70,None,Saturday
26/02/2022,21,J27 - J28,70,None,J28 - J27,68,None,Saturday
26/02/2022,21,J26 - J27,69,None,J27 - J26,67,None,Saturday
26/02/2022,21,J25 - J26,70,None,J26 - J25,68,None,Saturday
26/02/2022,21,J24A -J25,70,None,J25 - J24A,70,None,Saturday
26/02/2022,21,J24 - J24A,70,None,J24A - J24,70,None,Saturday
26/02/2022,21,J23A - J24,69,None,J24 - J23A,59,None,Saturday
26/02/2022,21,J23 - J23A,67,None,J23A - J23,70,None,Saturday
26/02/2022,21,J22 - J23,65,None,J23 - J22,64,None,Saturday
26/02/2022,21,J21A - J22,70,None,J22 - J21A,68,None,Saturday
26/02/2022,21,J21- J21A,70,None,J21A - J21,70,None,Saturday
26/02/2022,21,J20 - J21,70,None,J21 - J20,62,None,Saturday
26/02/2022,21,J19 - J20,70,None,J20 - J19,69,None,Saturday
26/02/2022,21,J18 - J19,70,None,J19 - J18,70,None,Saturday
26/02/2022,21,J17 - J18,70,None,J18 - J17,68,None,Saturday
26/02/2022,21,J16 - J17,69,None,J17 - J16,66,None,Saturday
26/02/2022,21,J15A - J16,59,None,J16 - J15A,8,Roadworks,Saturday
26/02/2022,21,J15 - J15A,49,Congestion,J15A - J15,54,None,Saturday
26/02/2022,21,J14 - J15,34,Incident,J15 - J14,55,None,Saturday
26/02/2022,21,J13 - J14,61,None,J14 - J13,56,None,Saturday
26/02/2022,21,J12 - J13,57,None,J13 - J12,64,None,Saturday
26/02/2022,21,J11A -  J12,61,None,J12 - J11A,66,None,Saturday
26/02/2022,21,J11 - J11A,64,None,J11A - J11,64,None,Saturday
26/02/2022,21,J10 - J11,68,None,J11 - J10,66,None,Saturday
26/02/2022,21,J9 - J10,70,None,J10 - J9,69,None,Saturday
26/02/2022,21,J8 -J9,70,None,J9 - J8,67,None,Saturday
26/02/2022,21,J7 - J8,63,None,J8 - J7,47,Congestion,Saturday
26/02/2022,21,J6A -  J7,68,None,J7 - J6A,67,None,Saturday
26/02/2022,21,J6 - J6A,65,None,J6A - J6,66,None,Saturday
26/02/2022,21,J5 - J6,65,None,J6 - J5,68,None,Saturday
26/02/2022,21,J4 - J5,65,None,J5 - J4,70,None,Saturday
26/02/2022,21,J2 - J4,69,None,J4 - J2,70,None,Saturday
26/02/2022,21,J1 - J2,70,None,J2 - J1,61,None,Saturday
27/02/2022,0,J47- J48,70,None,J48 - J47,70,None,Sunday
27/02/2022,0,J46 - J47,70,None,J47 - J46,70,None,Sunday
27/02/2022,0,J45 -J46,64,None,J46 - J45,66,None,Sunday
27/02/2022,0,J43|44 - J45,70,None,J45 - J43|44,61,None,Sunday
27/02/2022,0,J42 - J43|44,69,None,J43|44 - J42,66,None,Sunday
27/02/2022,0,J41 - J42,70,None,J42 - J41,69,None,Sunday
27/02/2022,0,J40 - J41,70,None,J41 - J40,69,None,Sunday
27/02/2022,0,J39- J40,69,None,J40 - J39,68,None,Sunday
27/02/2022,0,J38 - J39,70,None,J39 - J38,69,None,Sunday
27/02/2022,0,J37 - J38,70,None,J38 - J37,70,None,Sunday
27/02/2022,0,J36 - J37,65,None,J37 - J36,69,None,Sunday
27/02/2022,0,J35A - J36,70,None,J36 - J35A,53,None,Sunday
27/02/2022,0,J35 - J35A,69,None,J35A - J35,46,Incident,Sunday
27/02/2022,0,J34 - J35,62,None,J35 - J34,59,None,Sunday
27/02/2022,0,J33 - J34,57,None,J34 - J33,59,None,Sunday
27/02/2022,0,J32 - J33,66,None,J33 - J32,67,None,Sunday
27/02/2022,0,J31 - J32,69,None,J32 - J31,68,None,Sunday
27/02/2022,0,J30 - J31,68,None,J31 - J30,67,None,Sunday
27/02/2022,0,J29A - J30,60,None,J30 - J29A,69,None,Sunday
27/02/2022,0,J29 - J29A,70,None,J29A - J29,65,None,Sunday
27/02/2022,0,J28 - J29,70,None,J29 - J28,63,None,Sunday
27/02/2022,0,J27 - J28,70,None,J28 - J27,67,None,Sunday
27/02/2022,0,J26 - J27,70,None,J27 - J26,70,None,Sunday
27/02/2022,0,J25 - J26,70,None,J26 - J25,70,None,Sunday
27/02/2022,0,J24A -J25,66,None,J25 - J24A,70,None,Sunday
27/02/2022,0,J24 - J24A,70,None,J24A - J24,68,None,Sunday
27/02/2022,0,J23A - J24,70,None,J24 - J23A,67,None,Sunday
27/02/2022,0,J23 - J23A,66,None,J23A - J23,70,None,Sunday
27/02/2022,0,J22 - J23,62,None,J23 - J22,66,None,Sunday
27/02/2022,0,J21A - J22,70,None,J22 - J21A,62,None,Sunday
27/02/2022,0,J21- J21A,66,None,J21A - J21,61,None,Sunday
27/02/2022,0,J20 - J21,68,None,J21 - J20,69,None,Sunday
27/02/2022,0,J19 - J20,67,None,J20 - J19,70,None,Sunday
27/02/2022,0,J18 - J19,67,None,J19 - J18,69,None,Sunday
27/02/2022,0,J17 - J18,70,None,J18 - J17,68,None,Sunday
27/02/2022,0,J16 - J17,63,None,J17 - J16,67,None,Sunday
27/02/2022,0,J15A - J16,56,None,J16 - J15A,8,Roadworks,Sunday
27/02/2022,0,J15 - J15A,51,None,J15A - J15,54,None,Sunday
27/02/2022,0,J14 - J15,55,None,J15 - J14,54,None,Sunday
27/02/2022,0,J13 - J14,55,None,J14 - J13,57,None,Sunday
27/02/2022,0,J12 - J13,52,None,J13 - J12,65,None,Sunday
27/02/2022,0,J11A -  J12,63,None,J12 - J11A,67,None,Sunday
27/02/2022,0,J11 - J11A,61,None,J11A - J11,67,None,Sunday
27/02/2022,0,J10 - J11,69,None,J11 - J10,64,None,Sunday
27/02/2022,0,J9 - J10,69,None,J10 - J9,68,None,Sunday
27/02/2022,0,J8 -J9,70,None,J9 - J8,65,None,Sunday
27/02/2022,0,J7 - J8,65,None,J8 - J7,59,None,Sunday
27/02/2022,0,J6A -  J7,69,None,J7 - J6A,65,None,Sunday
27/02/2022,0,J6 - J6A,62,None,J6A - J6,69,None,Sunday
27/02/2022,0,J5 - J6,60,None,J6 - J5,66,None,Sunday
27/02/2022,0,J4 - J5,67,None,J5 - J4,67,None,Sunday
27/02/2022,0,J2 - J4,65,None,J4 - J2,70,None,Sunday
27/02/2022,0,J1 - J2,66,None,J2 - J1,59,None,Sunday
27/02/2022,3,J47- J48,70,None,J48 - J47,24,None,Sunday
27/02/2022,3,J46 - J47,70,None,J47 - J46,65,None,Sunday
27/02/2022,3,J45 -J46,68,None,J46 - J45,53,None,Sunday
27/02/2022,3,J43|44 - J45,70,None,J45 - J43|44,43,None,Sunday
27/02/2022,3,J42 - J43|44,70,None,J43|44 - J42,68,None,Sunday
27/02/2022,3,J41 - J42,64,None,J42 - J41,60,None,Sunday
27/02/2022,3,J40 - J41,63,None,J41 - J40,63,None,Sunday
27/02/2022,3,J39- J40,64,None,J40 - J39,45,None,Sunday
27/02/2022,3,J38 - J39,66,None,J39 - J38,29,None,Sunday
27/02/2022,3,J37 - J38,58,None,J38 - J37,36,None,Sunday
27/02/2022,3,J36 - J37,61,None,J37 - J36,29,None,Sunday
27/02/2022,3,J35A - J36,62,None,J36 - J35A,59,None,Sunday
27/02/2022,3,J35 - J35A,63,None,J35A - J35,63,None,Sunday
27/02/2022,3,J34 - J35,66,None,J35 - J34,62,None,Sunday
27/02/2022,3,J33 - J34,59,Incident,J34 - J33,58,None,Sunday
27/02/2022,3,J32 - J33,56,None,J33 - J32,54,None,Sunday
27/02/2022,3,J31 - J32,54,None,J32 - J31,54,None,Sunday
27/02/2022,3,J30 - J31,61,None,J31 - J30,61,None,Sunday
27/02/2022,3,J29A - J30,68,None,J30 - J29A,66,None,Sunday
27/02/2022,3,J29 - J29A,66,None,J29A - J29,67,None,Sunday
27/02/2022,3,J28 - J29,65,Roadworks,J29 - J28,67,None,Sunday
27/02/2022,3,J27 - J28,63,Roadworks,J28 - J27,68,None,Sunday
27/02/2022,3,J26 - J27,63,Roadworks,J27 - J26,47,None,Sunday
27/02/2022,3,J25 - J26,66,None,J26 - J25,47,None,Sunday
27/02/2022,3,J24A -J25,70,None,J25 - J24A,64,None,Sunday
27/02/2022,3,J24 - J24A,65,None,J24A - J24,67,None,Sunday
27/02/2022,3,J23A - J24,54,None,J24 - J23A,67,None,Sunday
27/02/2022,3,J23 - J23A,65,None,J23A - J23,68,None,Sunday
27/02/2022,3,J22 - J23,66,None,J23 - J22,65,None,Sunday
27/02/2022,3,J21A - J22,68,None,J22 - J21A,68,None,Sunday
27/02/2022,3,J21- J21A,69,None,J21A - J21,68,None,Sunday
27/02/2022,3,J20 - J21,66,None,J21 - J20,67,None,Sunday
27/02/2022,3,J19 - J20,53,None,J20 - J19,66,None,Sunday
27/02/2022,3,J18 - J19,26,None,J19 - J18,60,None,Sunday
27/02/2022,3,J17 - J18,68,None,J18 - J17,64,None,Sunday
27/02/2022,3,J16 - J17,67,None,J17 - J16,66,None,Sunday
27/02/2022,3,J15A - J16,65,None,J16 - J15A,66,None,Sunday
27/02/2022,3,J15 - J15A,46,None,J15A - J15,63,None,Sunday
27/02/2022,3,J14 - J15,63,None,J15 - J14,60,None,Sunday
27/02/2022,3,J13 - J14,66,None,J14 - J13,60,None,Sunday
27/02/2022,3,J12 - J13,65,None,J13 - J12,66,Roadworks,Sunday
27/02/2022,3,J11A -  J12,69,None,J12 - J11A,66,None,Sunday
27/02/2022,3,J11 - J11A,68,None,J11A - J11,67,None,Sunday
27/02/2022,3,J10 - J11,70,None,J11 - J10,68,Roadworks,Sunday
27/02/2022,3,J9 - J10,69,None,J10 - J9,64,None,Sunday
27/02/2022,3,J8 -J9,66,None,J9 - J8,65,Roadworks,Sunday
27/02/2022,3,J7 - J8,53,None,J8 - J7,62,None,Sunday
27/02/2022,3,J6A -  J7,63,None,J7 - J6A,62,None,Sunday
27/02/2022,3,J6 - J6A,66,None,J6A - J6,68,None,Sunday
27/02/2022,3,J5 - J6,68,None,J6 - J5,69,None,Sunday
27/02/2022,3,J4 - J5,65,None,J5 - J4,67,None,Sunday
27/02/2022,3,J2 - J4,70,None,J4 - J2,69,None,Sunday
27/02/2022,3,J1 - J2,70,None,J2 - J1,70,None,Sunday
27/02/2022,6,J47- J48,66,None,J48 - J47,70,None,Sunday
27/02/2022,6,J46 - J47,68,None,J47 - J46,70,None,Sunday
27/02/2022,6,J45 -J46,64,None,J46 - J45,69,None,Sunday
27/02/2022,6,J43|44 - J45,66,None,J45 - J43|44,68,None,Sunday
27/02/2022,6,J42 - J43|44,63,None,J43|44 - J42,64,None,Sunday
27/02/2022,6,J41 - J42,62,None,J42 - J41,59,None,Sunday
27/02/2022,6,J40 - J41,59,None,J41 - J40,60,None,Sunday
27/02/2022,6,J39- J40,64,None,J40 - J39,65,None,Sunday
27/02/2022,6,J38 - J39,69,None,J39 - J38,69,None,Sunday
27/02/2022,6,J37 - J38,70,None,J38 - J37,67,None,Sunday
27/02/2022,6,J36 - J37,67,None,J37 - J36,64,None,Sunday
27/02/2022,6,J35A - J36,69,None,J36 - J35A,63,None,Sunday
27/02/2022,6,J35 - J35A,69,None,J35A - J35,65,None,Sunday
27/02/2022,6,J34 - J35,69,None,J35 - J34,60,None,Sunday
27/02/2022,6,J33 - J34,62,None,J34 - J33,61,None,Sunday
27/02/2022,6,J32 - J33,35,Roadworks,J33 - J32,63,None,Sunday
27/02/2022,6,J31 - J32,51,None,J32 - J31,65,None,Sunday
27/02/2022,6,J30 - J31,70,None,J31 - J30,64,Incident,Sunday
27/02/2022,6,J29A - J30,69,None,J30 - J29A,65,None,Sunday
27/02/2022,6,J29 - J29A,70,None,J29A - J29,66,None,Sunday
27/02/2022,6,J28 - J29,69,None,J29 - J28,61,None,Sunday
27/02/2022,6,J27 - J28,67,None,J28 - J27,65,None,Sunday
27/02/2022,6,J26 - J27,67,None,J27 - J26,68,None,Sunday
27/02/2022,6,J25 - J26,68,None,J26 - J25,66,None,Sunday
27/02/2022,6,J24A -J25,68,None,J25 - J24A,65,None,Sunday
27/02/2022,6,J24 - J24A,70,None,J24A - J24,64,None,Sunday
27/02/2022,6,J23A - J24,65,None,J24 - J23A,64,Roadworks,Sunday
27/02/2022,6,J23 - J23A,68,None,J23A - J23,67,Roadworks,Sunday
27/02/2022,6,J22 - J23,70,None,J23 - J22,64,None,Sunday
27/02/2022,6,J21A - J22,70,None,J22 - J21A,36,None,Sunday
27/02/2022,6,J21- J21A,62,None,J21A - J21,55,Roadworks,Sunday
27/02/2022,6,J20 - J21,67,Roadworks,J21 - J20,67,Roadworks,Sunday
27/02/2022,6,J19 - J20,65,None,J20 - J19,67,None,Sunday
27/02/2022,6,J18 - J19,68,None,J19 - J18,67,None,Sunday
27/02/2022,6,J17 - J18,66,None,J18 - J17,68,None,Sunday
27/02/2022,6,J16 - J17,67,None,J17 - J16,55,None,Sunday
27/02/2022,6,J15A - J16,57,None,J16 - J15A,28,None,Sunday
27/02/2022,6,J15 - J15A,57,None,J15A - J15,40,Roadworks,Sunday
27/02/2022,6,J14 - J15,59,None,J15 - J14,58,Roadworks,Sunday
27/02/2022,6,J13 - J14,67,Roadworks,J14 - J13,65,Roadworks,Sunday
27/02/2022,6,J12 - J13,65,Roadworks,J13 - J12,62,None,Sunday
27/02/2022,6,J11A -  J12,66,None,J12 - J11A,17,Congestion,Sunday
27/02/2022,6,J11 - J11A,64,None,J11A - J11,14,Congestion,Sunday
27/02/2022,6,J10 - J11,60,None,J11 - J10,42,None,Sunday
27/02/2022,6,J9 - J10,63,None,J10 - J9,31,None,Sunday
27/02/2022,6,J8 -J9,65,None,J9 - J8,48,None,Sunday
27/02/2022,6,J7 - J8,63,None,J8 - J7,56,Roadworks,Sunday
27/02/2022,6,J6A -  J7,66,None,J7 - J6A,62,None,Sunday
27/02/2022,6,J6 - J6A,66,None,J6A - J6,67,None,Sunday
27/02/2022,6,J5 - J6,65,None,J6 - J5,56,None,Sunday
27/02/2022,6,J4 - J5,68,Roadworks,J5 - J4,59,None,Sunday
27/02/2022,6,J2 - J4,67,None,J4 - J2,67,None,Sunday
27/02/2022,6,J1 - J2,63,None,J2 - J1,25,None,Sunday
27/02/2022,9,J47- J48,67,None,J48 - J47,24,None,Sunday
27/02/2022,9,J46 - J47,70,None,J47 - J46,67,None,Sunday
27/02/2022,9,J45 -J46,68,None,J46 - J45,64,None,Sunday
27/02/2022,9,J43|44 - J45,67,None,J45 - J43|44,50,None,Sunday
27/02/2022,9,J42 - J43|44,68,Roadworks,J43|44 - J42,70,None,Sunday
27/02/2022,9,J41 - J42,66,Roadworks,J42 - J41,62,Roadworks,Sunday
27/02/2022,9,J40 - J41,53,None,J41 - J40,60,Roadworks,Sunday
27/02/2022,9,J39- J40,61,None,J40 - J39,50,None,Sunday
27/02/2022,9,J38 - J39,61,None,J39 - J38,44,None,Sunday
27/02/2022,9,J37 - J38,58,None,J38 - J37,46,None,Sunday
27/02/2022,9,J36 - J37,60,None,J37 - J36,44,None,Sunday
27/02/2022,9,J35A - J36,65,None,J36 - J35A,57,None,Sunday
27/02/2022,9,J35 - J35A,63,None,J35A - J35,62,None,Sunday
27/02/2022,9,J34 - J35,62,None,J35 - J34,63,None,Sunday
27/02/2022,9,J33 - J34,59,None,J34 - J33,57,None,Sunday
27/02/2022,9,J32 - J33,59,None,J33 - J32,49,None,Sunday
27/02/2022,9,J31 - J32,59,None,J32 - J31,55,None,Sunday
27/02/2022,9,J30 - J31,65,None,J31 - J30,45,None,Sunday
27/02/2022,9,J29A - J30,66,None,J30 - J29A,68,None,Sunday
27/02/2022,9,J29 - J29A,67,None,J29A - J29,66,None,Sunday
27/02/2022,9,J28 - J29,70,None,J29 - J28,70,None,Sunday
27/02/2022,9,J27 - J28,70,None,J28 - J27,69,None,Sunday
27/02/2022,9,J26 - J27,63,Roadworks,J27 - J26,44,None,Sunday
27/02/2022,9,J25 - J26,69,Roadworks,J26 - J25,62,Roadworks,Sunday
27/02/2022,9,J24A -J25,70,None,J25 - J24A,67,Roadworks,Sunday
27/02/2022,9,J24 - J24A,68,None,J24A - J24,69,None,Sunday
27/02/2022,9,J23A - J24,69,None,J24 - J23A,64,None,Sunday
27/02/2022,9,J23 - J23A,70,None,J23A - J23,63,None,Sunday
27/02/2022,9,J22 - J23,69,None,J23 - J22,32,None,Sunday
27/02/2022,9,J21A - J22,68,None,J22 - J21A,55,None,Sunday
27/02/2022,9,J21- J21A,64,None,J21A - J21,68,None,Sunday
27/02/2022,9,J20 - J21,63,None,J21 - J20,65,None,Sunday
27/02/2022,9,J19 - J20,68,None,J20 - J19,68,None,Sunday
27/02/2022,9,J18 - J19,69,None,J19 - J18,69,None,Sunday
27/02/2022,9,J17 - J18,67,None,J18 - J17,69,None,Sunday
27/02/2022,9,J16 - J17,67,None,J17 - J16,68,None,Sunday
27/02/2022,9,J15A - J16,61,Roadworks,J16 - J15A,63,None,Sunday
27/02/2022,9,J15 - J15A,33,Roadworks,J15A - J15,61,None,Sunday
27/02/2022,9,J14 - J15,55,None,J15 - J14,60,None,Sunday
27/02/2022,9,J13 - J14,68,None,J14 - J13,58,Roadworks,Sunday
27/02/2022,9,J12 - J13,68,None,J13 - J12,65,Roadworks,Sunday
27/02/2022,9,J11A -  J12,70,None,J12 - J11A,63,None,Sunday
27/02/2022,9,J11 - J11A,67,None,J11A - J11,67,None,Sunday
27/02/2022,9,J10 - J11,70,None,J11 - J10,68,None,Sunday
27/02/2022,9,J9 - J10,70,None,J10 - J9,69,None,Sunday
27/02/2022,9,J8 -J9,66,None,J9 - J8,70,None,Sunday
27/02/2022,9,J7 - J8,55,None,J8 - J7,70,None,Sunday
27/02/2022,9,J6A -  J7,66,None,J7 - J6A,68,None,Sunday
27/02/2022,9,J6 - J6A,66,None,J6A - J6,68,None,Sunday
27/02/2022,9,J5 - J6,69,None,J6 - J5,69,None,Sunday
27/02/2022,9,J4 - J5,68,None,J5 - J4,69,None,Sunday
27/02/2022,9,J2 - J4,68,None,J4 - J2,70,None,Sunday
27/02/2022,9,J1 - J2,67,None,J2 - J1,70,None,Sunday
27/02/2022,12,J47- J48,70,None,J48 - J47,68,None,Sunday
27/02/2022,12,J46 - J47,69,None,J47 - J46,69,None,Sunday
27/02/2022,12,J45 -J46,66,None,J46 - J45,68,None,Sunday
27/02/2022,12,J43|44 - J45,66,None,J45 - J43|44,67,None,Sunday
27/02/2022,12,J42 - J43|44,66,None,J43|44 - J42,67,None,Sunday
27/02/2022,12,J41 - J42,66,None,J42 - J41,63,None,Sunday
27/02/2022,12,J40 - J41,67,None,J41 - J40,66,None,Sunday
27/02/2022,12,J39- J40,69,None,J40 - J39,65,None,Sunday
27/02/2022,12,J38 - J39,69,None,J39 - J38,70,None,Sunday
27/02/2022,12,J37 - J38,69,None,J38 - J37,69,None,Sunday
27/02/2022,12,J36 - J37,65,None,J37 - J36,69,None,Sunday
27/02/2022,12,J35A - J36,64,None,J36 - J35A,65,None,Sunday
27/02/2022,12,J35 - J35A,61,None,J35A - J35,69,None,Sunday
27/02/2022,12,J34 - J35,61,None,J35 - J34,67,None,Sunday
27/02/2022,12,J33 - J34,59,None,J34 - J33,61,None,Sunday
27/02/2022,12,J32 - J33,64,None,J33 - J32,66,None,Sunday
27/02/2022,12,J31 - J32,70,None,J32 - J31,69,None,Sunday
27/02/2022,12,J30 - J31,70,None,J31 - J30,64,None,Sunday
27/02/2022,12,J29A - J30,65,None,J30 - J29A,70,None,Sunday
27/02/2022,12,J29 - J29A,69,None,J29A - J29,70,None,Sunday
27/02/2022,12,J28 - J29,68,None,J29 - J28,68,None,Sunday
27/02/2022,12,J27 - J28,69,None,J28 - J27,62,None,Sunday
27/02/2022,12,J26 - J27,67,None,J27 - J26,66,None,Sunday
27/02/2022,12,J25 - J26,69,None,J26 - J25,69,None,Sunday
27/02/2022,12,J24A -J25,69,None,J25 - J24A,68,None,Sunday
27/02/2022,12,J24 - J24A,70,None,J24A - J24,67,None,Sunday
27/02/2022,12,J23A - J24,69,None,J24 - J23A,67,None,Sunday
27/02/2022,12,J23 - J23A,70,None,J23A - J23,70,None,Sunday
27/02/2022,12,J22 - J23,70,None,J23 - J22,70,None,Sunday
27/02/2022,12,J21A - J22,69,None,J22 - J21A,70,None,Sunday
27/02/2022,12,J21- J21A,65,None,J21A - J21,70,None,Sunday
27/02/2022,12,J20 - J21,69,None,J21 - J20,70,None,Sunday
27/02/2022,12,J19 - J20,68,None,J20 - J19,68,None,Sunday
27/02/2022,12,J18 - J19,66,None,J19 - J18,68,None,Sunday
27/02/2022,12,J17 - J18,64,None,J18 - J17,68,None,Sunday
27/02/2022,12,J16 - J17,65,None,J17 - J16,38,Roadworks,Sunday
27/02/2022,12,J15A - J16,54,None,J16 - J15A,24,Roadworks,Sunday
27/02/2022,12,J15 - J15A,52,None,J15A - J15,56,None,Sunday
27/02/2022,12,J14 - J15,55,None,J15 - J14,57,None,Sunday
27/02/2022,12,J13 - J14,60,None,J14 - J13,56,None,Sunday
27/02/2022,12,J12 - J13,59,None,J13 - J12,60,None,Sunday
27/02/2022,12,J11A -  J12,60,None,J12 - J11A,60,None,Sunday
27/02/2022,12,J11 - J11A,57,None,J11A - J11,57,None,Sunday
27/02/2022,12,J10 - J11,56,None,J11 - J10,56,None,Sunday
27/02/2022,12,J9 - J10,60,None,J10 - J9,63,None,Sunday
27/02/2022,12,J8 -J9,60,None,J9 - J8,48,Incident,Sunday
27/02/2022,12,J7 - J8,47,Congestion,J8 - J7,46,Incident,Sunday
27/02/2022,12,J6A -  J7,38,Congestion,J7 - J6A,37,Congestion,Sunday
27/02/2022,12,J6 - J6A,47,Incident,J6A - J6,65,None,Sunday
27/02/2022,12,J5 - J6,65,None,J6 - J5,63,None,Sunday
27/02/2022,12,J4 - J5,62,None,J5 - J4,65,None,Sunday
27/02/2022,12,J2 - J4,60,None,J4 - J2,64,None,Sunday
27/02/2022,12,J1 - J2,61,None,J2 - J1,55,None,Sunday
27/02/2022,15,J47- J48,70,None,J48 - J47,70,None,Sunday
27/02/2022,15,J46 - J47,70,None,J47 - J46,70,None,Sunday
27/02/2022,15,J45 -J46,70,None,J46 - J45,69,None,Sunday
27/02/2022,15,J43|44 - J45,70,None,J45 - J43|44,70,None,Sunday
27/02/2022,15,J42 - J43|44,70,None,J43|44 - J42,69,None,Sunday
27/02/2022,15,J41 - J42,70,None,J42 - J41,67,None,Sunday
27/02/2022,15,J40 - J41,70,None,J41 - J40,68,None,Sunday
27/02/2022,15,J39- J40,70,None,J40 - J39,69,None,Sunday
27/02/2022,15,J38 - J39,70,None,J39 - J38,70,None,Sunday
27/02/2022,15,J37 - J38,70,None,J38 - J37,70,None,Sunday
27/02/2022,15,J36 - J37,68,None,J37 - J36,70,None,Sunday
27/02/2022,15,J35A - J36,68,None,J36 - J35A,69,None,Sunday
27/02/2022,15,J35 - J35A,66,None,J35A - J35,70,None,Sunday
27/02/2022,15,J34 - J35,66,None,J35 - J34,69,None,Sunday
27/02/2022,15,J33 - J34,62,None,J34 - J33,63,None,Sunday
27/02/2022,15,J32 - J33,64,None,J33 - J32,66,None,Sunday
27/02/2022,15,J31 - J32,68,None,J32 - J31,68,None,Sunday
27/02/2022,15,J30 - J31,70,None,J31 - J30,68,None,Sunday
27/02/2022,15,J29A - J30,69,None,J30 - J29A,69,None,Sunday
27/02/2022,15,J29 - J29A,70,None,J29A - J29,69,None,Sunday
